"show","episode","season","episode_num","startYear","runtimeMinutes","ep_rating","ep_votes","show_rating","show_votes"
"Mad Men","Man with a Plan",6,7,2013,48,7.9,1941,8.7,239741
"Mad Men","The Crash",6,8,2013,48,8.6,2518,8.7,239741
"Mad Men","The Better Half",6,9,2013,48,8.3,2033,8.7,239741
"Mad Men","A Tale of Two Cities",6,10,2013,48,8.1,1890,8.7,239741
"Mad Men","Favors",6,11,2013,47,8.7,2134,8.7,239741
"Mad Men","The Quality of Mercy",6,12,2013,47,8.5,1938,8.7,239741
"Mad Men","In Care Of",6,13,2013,48,9.1,2483,8.7,239741
"Mad Men","Time Zones",7,1,2014,48,7.9,2136,8.7,239741
"Mad Men","A Day's Work",7,2,2014,45,8.3,2017,8.7,239741
"Mad Men","Field Trip",7,3,2014,48,8.5,2084,8.7,239741
"Mad Men","The Monolith",7,4,2014,48,8.5,1962,8.7,239741
"Mad Men","The Runaways",7,5,2014,47,8.5,2024,8.7,239741
"Mad Men","The Strategy",7,6,2014,47,8.9,2302,8.7,239741
"Mad Men","Waterloo",7,7,2014,45,9.5,3318,8.7,239741
"Mad Men","Severance",7,8,2015,48,8.1,2113,8.7,239741
"Mad Men","New Business",7,9,2015,47,7.8,1961,8.7,239741
"Mad Men","The Forecast",7,10,2015,47,8.3,1984,8.7,239741
"Mad Men","Time & Life",7,11,2015,47,8.9,2136,8.7,239741
"Mad Men","Lost Horizon",7,12,2015,47,9,2311,8.7,239741
"Mad Men","The Milk and Honey Route",7,13,2015,53,9.1,2489,8.7,239741
"Mad Men","Person to Person",7,14,2015,56,9.3,4223,8.7,239741
"Death Note","Rebirth",1,1,2006,24,8.4,5310,9,323707
"Death Note","Confrontation",1,2,2006,24,8.9,5431,9,323707
"Death Note","Dealings",1,3,2006,24,8.4,4287,9,323707
"Death Note","Pursuit",1,4,2006,24,8.7,4285,9,323707
"Death Note","Tactics",1,5,2006,24,8.4,4074,9,323707
"Death Note","Unraveling",1,6,2006,23,8.2,3936,9,323707
"Death Note","Overcast",1,7,2006,23,9,4890,9,323707
"Death Note","Glare",1,8,2006,23,8.4,3816,9,323707
"Death Note","Encounter",1,9,2006,23,8.5,3836,9,323707
"Death Note","Doubt",1,10,2006,23,8.1,3704,9,323707
"Death Note","Assault",1,11,2006,24,8.6,3723,9,323707
"Death Note","Love",1,12,2006,23,8.2,3608,9,323707
"Death Note","Confession",1,13,2007,24,8.3,3556,9,323707
"Death Note","Friend",1,14,2007,24,8.2,3509,9,323707
"Death Note","Wager",1,15,2007,23,8.8,3771,9,323707
"Death Note","Decision",1,16,2007,23,8.2,3454,9,323707
"Death Note","Execution",1,17,2007,23,8,3485,9,323707
"Death Note","Ally",1,18,2007,23,7.3,3407,9,323707
"Death Note","Matsuda",1,19,2007,24,7.6,3375,9,323707
"Death Note","Makeshift",1,20,2007,24,7.3,3329,9,323707
"Death Note","Performance",1,21,2007,23,7.7,3296,9,323707
"Death Note","Guidance",1,22,2007,23,8.1,3333,9,323707
"Death Note","Frenzy",1,23,2007,23,8.7,3634,9,323707
"Death Note","Revival",1,24,2007,24,9.2,4913,9,323707
"Death Note","Silence",1,25,2007,24,9.5,7014,9,323707
"Death Note","Renewal",1,26,2007,24,6.9,3570,9,323707
"Death Note","Abduction",1,27,2007,24,7.2,3339,9,323707
"Death Note","Impatience",1,28,2007,24,7.3,3264,9,323707
"Death Note","Father",1,29,2007,24,7.9,3358,9,323707
"Death Note","Justice",1,30,2007,24,7.5,3221,9,323707
"Death Note","Transfer",1,31,2007,24,7.6,3224,9,323707
"Death Note","Selection",1,32,2007,24,7.7,3275,9,323707
"Death Note","Scorn",1,33,2007,23,7.1,3234,9,323707
"Death Note","Vigilance",1,34,2007,24,7.2,3172,9,323707
"Death Note","Malice",1,35,2007,24,7.9,3300,9,323707
"Death Note","1.28",1,36,2007,24,8.8,4078,9,323707
"Death Note","New World",1,37,2007,23,8.5,5118,9,323707
"Breaking Bad","Pilot",1,1,2008,58,9,36893,9.5,1874311
"Breaking Bad","Cat's in the Bag...",1,2,2008,48,8.6,26910,9.5,1874311
"Breaking Bad","...And the Bag's in the River",1,3,2008,48,8.7,26065,9.5,1874311
"Breaking Bad","Cancer Man",1,4,2008,48,8.2,25123,9.5,1874311
"Breaking Bad","Gray Matter",1,5,2008,48,8.3,24682,9.5,1874311
"Breaking Bad","Crazy Handful of Nothin'",1,6,2008,48,9.3,28998,9.5,1874311
"Breaking Bad","A No-Rough-Stuff-Type Deal",1,7,2008,48,8.8,25139,9.5,1874311
"Breaking Bad","Seven Thirty-Seven",2,1,2009,47,8.6,22808,9.5,1874311
"Breaking Bad","Grilled",2,2,2009,46,9.3,26251,9.5,1874311
"Breaking Bad","Bit by a Dead Bee",2,3,2009,47,8.3,21972,9.5,1874311
"Breaking Bad","Down",2,4,2009,47,8.2,22111,9.5,1874311
"Breaking Bad","Breakage",2,5,2009,47,8.3,21486,9.5,1874311
"Breaking Bad","Peekaboo",2,6,2009,47,8.8,23594,9.5,1874311
"Breaking Bad","Negro y Azul",2,7,2009,47,8.6,21578,9.5,1874311
"Breaking Bad","Better Call Saul",2,8,2009,47,9.2,25747,9.5,1874311
"Breaking Bad","4 Days Out",2,9,2009,47,9.1,24604,9.5,1874311
"Breaking Bad","Over",2,10,2009,47,8.5,21088,9.5,1874311
"Breaking Bad","Mandala",2,11,2009,47,8.9,21757,9.5,1874311
"Breaking Bad","Phoenix",2,12,2009,47,9.3,24439,9.5,1874311
"Breaking Bad","ABQ",2,13,2009,48,9.2,24166,9.5,1874311
"Breaking Bad","No Más",3,1,2010,47,8.5,20865,9.5,1874311
"Breaking Bad","Caballo sin Nombre",3,2,2010,47,8.6,20360,9.5,1874311
"Breaking Bad","I.F.T.",3,3,2010,47,8.4,20247,9.5,1874311
"Breaking Bad","Green Light",3,4,2010,47,8.2,20433,9.5,1874311
"Breaking Bad","Más",3,5,2010,47,8.6,19797,9.5,1874311
"Breaking Bad","Sunset",3,6,2010,47,9.3,23276,9.5,1874311
"Breaking Bad","One Minute",3,7,2010,47,9.6,28546,9.5,1874311
"Breaking Bad","I See You",3,8,2010,47,8.7,20349,9.5,1874311
"Breaking Bad","Kafkaesque",3,9,2010,47,8.4,20087,9.5,1874311
"Breaking Bad","Fly",3,10,2010,47,7.8,35510,9.5,1874311
"Breaking Bad","Abiquiu",3,11,2010,47,8.4,19962,9.5,1874311
"Breaking Bad","Half Measures",3,12,2010,47,9.5,27766,9.5,1874311
"Breaking Bad","Full Measure",3,13,2010,47,9.6,31124,9.5,1874311
"Breaking Bad","Box Cutter",4,1,2011,48,9.2,24853,9.5,1874311
"Breaking Bad","Thirty-Eight Snub",4,2,2011,60,8.2,20628,9.5,1874311
"Breaking Bad","Open House",4,3,2011,47,8,20903,9.5,1874311
"Breaking Bad","Bullet Points",4,4,2011,47,8.6,19810,9.5,1874311
"Breaking Bad","Shotgun",4,5,2011,47,8.6,19848,9.5,1874311
"Breaking Bad","Cornered",4,6,2011,47,8.4,20079,9.5,1874311
"Breaking Bad","Problem Dog",4,7,2011,47,8.8,20744,9.5,1874311
"Breaking Bad","Hermanos",4,8,2011,47,9.2,23343,9.5,1874311
"Breaking Bad","Bug",4,9,2011,47,8.8,21014,9.5,1874311
"Breaking Bad","Salud",4,10,2011,47,9.6,29461,9.5,1874311
"Breaking Bad","Crawl Space",4,11,2011,45,9.7,34253,9.5,1874311
"Breaking Bad","End Times",4,12,2011,47,9.5,26501,9.5,1874311
"Breaking Bad","Face Off",4,13,2011,51,9.9,64381,9.5,1874311
"Breaking Bad","Live Free or Die",5,1,2012,43,9.2,28151,9.5,1874311
"Breaking Bad","Madrigal",5,2,2012,48,8.8,24398,9.5,1874311
"Breaking Bad","Hazard Pay",5,3,2012,48,8.8,23826,9.5,1874311
"Breaking Bad","Fifty-One",5,4,2012,48,8.8,23997,9.5,1874311
"Breaking Bad","Dead Freight",5,5,2012,48,9.7,34855,9.5,1874311
"Breaking Bad","Buyout",5,6,2012,48,9,24433,9.5,1874311
"Breaking Bad","Say My Name",5,7,2012,48,9.5,31444,9.5,1874311
"Breaking Bad","Gliding Over All",5,8,2012,48,9.6,31331,9.5,1874311
"Breaking Bad","Blood Money",5,9,2013,48,9.4,29983,9.5,1874311
"Breaking Bad","Buried",5,10,2013,48,9.2,26711,9.5,1874311
"Breaking Bad","Confessions",5,11,2013,48,9.6,32162,9.5,1874311
"Breaking Bad","Rabid Dog",5,12,2013,48,9.1,27916,9.5,1874311
"Breaking Bad","To'hajiilee",5,13,2013,47,9.8,47268,9.5,1874311
"Breaking Bad","Ozymandias",5,14,2013,48,10,185930,9.5,1874311
"Breaking Bad","Granite State",5,15,2013,55,9.7,46500,9.5,1874311
"Breaking Bad","Felina",5,16,2013,55,9.9,122579,9.5,1874311
"Game of Thrones","Winter Is Coming",1,1,2011,62,8.9,49948,9.2,2091365
"Game of Thrones","The Kingsroad",1,2,2011,56,8.6,37794,9.2,2091365
"Game of Thrones","Lord Snow",1,3,2011,58,8.5,35767,9.2,2091365
"Game of Thrones","Cripples, Bastards, and Broken Things",1,4,2011,56,8.6,34019,9.2,2091365
"Game of Thrones","The Wolf and the Lion",1,5,2011,55,9,35363,9.2,2091365
"Game of Thrones","A Golden Crown",1,6,2011,53,9.1,34968,9.2,2091365
"Game of Thrones","You Win or You Die",1,7,2011,58,9.1,35462,9.2,2091365
"Game of Thrones","The Pointy End",1,8,2011,59,8.9,33194,9.2,2091365
"Game of Thrones","Baelor",1,9,2011,57,9.6,46344,9.2,2091365
"Game of Thrones","Fire and Blood",1,10,2011,53,9.4,40761,9.2,2091365
"Game of Thrones","The North Remembers",2,1,2012,53,8.6,31707,9.2,2091365
"Game of Thrones","The Night Lands",2,2,2012,54,8.4,30023,9.2,2091365
"Game of Thrones","What Is Dead May Never Die",2,3,2012,53,8.7,29684,9.2,2091365
"Game of Thrones","Garden of Bones",2,4,2012,51,8.6,28804,9.2,2091365
"Game of Thrones","The Ghost of Harrenhal",2,5,2012,55,8.6,28943,9.2,2091365
"Game of Thrones","The Old Gods and the New",2,6,2012,54,8.9,30171,9.2,2091365
"Game of Thrones","A Man Without Honor",2,7,2012,56,8.8,29375,9.2,2091365
"Game of Thrones","The Prince of Winterfell",2,8,2012,54,8.6,29030,9.2,2091365
"Game of Thrones","Blackwater",2,9,2012,55,9.6,49794,9.2,2091365
"Game of Thrones","Valar Morghulis",2,10,2012,64,9.3,35399,9.2,2091365
"Game of Thrones","Valar Dohaeris",3,1,2013,55,8.6,31134,9.2,2091365
"Game of Thrones","Dark Wings, Dark Words",3,2,2013,56,8.5,28605,9.2,2091365
"Game of Thrones","Walk of Punishment",3,3,2013,56,8.7,28920,9.2,2091365
"Game of Thrones","And Now His Watch Is Ended",3,4,2013,53,9.5,38966,9.2,2091365
"Game of Thrones","Kissed by Fire",3,5,2013,57,8.9,29683,9.2,2091365
"Game of Thrones","The Climb",3,6,2013,53,8.7,29310,9.2,2091365
"Game of Thrones","The Bear and the Maiden Fair",3,7,2013,58,8.6,28443,9.2,2091365
"Game of Thrones","Second Sons",3,8,2013,56,8.9,29153,9.2,2091365
"Game of Thrones","The Rains of Castamere",3,9,2013,51,9.9,108213,9.2,2091365
"Game of Thrones","Mhysa",3,10,2013,63,9,32656,9.2,2091365
"Game of Thrones","Two Swords",4,1,2014,58,9,35917,9.2,2091365
"Game of Thrones","The Lion and the Rose",4,2,2014,52,9.7,55839,9.2,2091365
"Game of Thrones","Breaker of Chains",4,3,2014,57,8.7,30960,9.2,2091365
"Game of Thrones","Oathkeeper",4,4,2014,55,8.7,29817,9.2,2091365
"Game of Thrones","First of His Name",4,5,2014,53,8.6,29046,9.2,2091365
"Game of Thrones","The Laws of Gods and Men",4,6,2014,51,9.7,53542,9.2,2091365
"Game of Thrones","Mockingbird",4,7,2014,51,9,32031,9.2,2091365
"Game of Thrones","The Mountain and the Viper",4,8,2014,52,9.7,55703,9.2,2091365
"Game of Thrones","The Watchers on the Wall",4,9,2014,51,9.6,48394,9.2,2091365
"Game of Thrones","The Children",4,10,2014,65,9.6,47606,9.2,2091365
"Game of Thrones","The Wars to Come",5,1,2015,53,8.3,31480,9.2,2091365
"Game of Thrones","The House of Black and White",5,2,2015,56,8.3,28361,9.2,2091365
"Game of Thrones","High Sparrow",5,3,2015,60,8.4,27540,9.2,2091365
"Game of Thrones","Sons of the Harpy",5,4,2015,51,8.5,28229,9.2,2091365
"Game of Thrones","Kill the Boy",5,5,2015,57,8.5,28423,9.2,2091365
"Game of Thrones","Unbowed, Unbent, Unbroken",5,6,2015,54,7.9,31790,9.2,2091365
"Game of Thrones","The Gift",5,7,2015,59,8.8,30737,9.2,2091365
"Game of Thrones","Hardhome",5,8,2015,61,9.8,102513,9.2,2091365
"Game of Thrones","The Dance of Dragons",5,9,2015,52,9.4,45111,9.2,2091365
"Game of Thrones","Mother's Mercy",5,10,2015,60,9.1,43872,9.2,2091365
"Game of Thrones","The Red Woman",6,1,2016,50,8.4,41043,9.2,2091365
"Game of Thrones","Home",6,2,2016,54,9.3,47957,9.2,2091365
"Game of Thrones","Oathbreaker",6,3,2016,52,8.6,35255,9.2,2091365
"Game of Thrones","Book of the Stranger",6,4,2016,59,9,37819,9.2,2091365
"Game of Thrones","The Door",6,5,2016,57,9.7,73095,9.2,2091365
"Game of Thrones","Blood of My Blood",6,6,2016,52,8.3,34889,9.2,2091365
"Game of Thrones","The Broken Man",6,7,2016,51,8.5,34056,9.2,2091365
"Game of Thrones","No One",6,8,2016,59,8.3,38233,9.2,2091365
"Game of Thrones","Battle of the Bastards",6,9,2016,60,9.9,212696,9.2,2091365
"Game of Thrones","The Winds of Winter",6,10,2016,68,9.9,150776,9.2,2091365
"Game of Thrones","Dragonstone",7,1,2017,59,8.5,51949,9.2,2091365
"Game of Thrones","Stormborn",7,2,2017,59,8.8,45408,9.2,2091365
"Game of Thrones","The Queen's Justice",7,3,2017,63,9.1,47621,9.2,2091365
"Game of Thrones","The Spoils of War",7,4,2017,50,9.7,89716,9.2,2091365
"Game of Thrones","Eastwatch",7,5,2017,59,8.7,45143,9.2,2091365
"Game of Thrones","Beyond the Wall",7,6,2017,70,9,65447,9.2,2091365
"Game of Thrones","The Dragon and the Wolf",7,7,2017,80,9.4,65346,9.2,2091365
"Game of Thrones","Winterfell",8,1,2019,54,7.6,133508,9.2,2091365
"Game of Thrones","A Knight of the Seven Kingdoms",8,2,2019,58,7.9,132046,9.2,2091365
"Game of Thrones","The Long Night",8,3,2019,82,7.5,217782,9.2,2091365
"Game of Thrones","The Last of the Starks",8,4,2019,78,5.5,166318,9.2,2091365
"Game of Thrones","The Bells",8,5,2019,78,6,193963,9.2,2091365
"Game of Thrones","The Iron Throne",8,6,2019,80,4,251123,9.2,2091365
"Code Geass","Majin ga umareta hi",1,1,2006,24,7.6,1099,8.7,69043
"Code Geass","Kakusei no shiroki kishi",1,2,2006,24,7.9,966,8.7,69043
"Code Geass","Itsuwari no kurasumeito",1,3,2006,24,7.7,890,8.7,69043
"Code Geass","Sono na wa zero",1,4,2006,24,8.1,914,8.7,69043
"Code Geass","Kôjo to majo",1,5,2006,24,7.6,837,8.7,69043
"Code Geass","Ubawareta kamen",1,6,2006,24,7.2,847,8.7,69043
"Code Geass","Kôneria wo ute",1,7,2006,24,8,813,8.7,69043
"Code Geass","Kuro no kishidan",1,8,2006,24,8.3,858,8.7,69043
"Code Geass","Rifurein",1,9,2006,24,7.6,805,8.7,69043
"Code Geass","Guren mau",1,10,2006,24,8,798,8.7,69043
"Code Geass","Narita kôbôsen",1,11,2006,24,8.4,828,8.7,69043
"Code Geass","Kyôto kara no shisha",1,12,2007,24,8.1,798,8.7,69043
"Code Geass","Shârî to jûkô",1,13,2007,24,8.2,786,8.7,69043
"Code Geass","Giasu tai giasu",1,14,2007,24,8.2,850,8.7,69043
"Code Geass","Kassai no mao",1,15,2007,24,8.1,775,8.7,69043
"Code Geass","Toraware no nanari",1,16,2007,24,7.9,799,8.7,69043
"Code Geass","Kishi",1,17,2007,24,8.1,758,8.7,69043
"Code Geass","Kururugi suzaku ni meijiru",1,18,2007,24,8.1,760,8.7,69043
"Code Geass","Kami no shima",1,19,2007,24,7.8,752,8.7,69043
"Code Geass","Kyûshû seneki",1,20,2007,24,7.8,743,8.7,69043
"Code Geass","Gakuensai sengen!",1,21,2007,24,7.5,762,8.7,69043
"Code Geass","Chizome no euphie",1,22,2007,24,9.4,1560,8.7,69043
"Code Geass","Semete kanashi mi totomo ni",1,23,2007,24,9,944,8.7,69043
"Code Geass","Tsuiraku no sutêji",1,24,2007,24,8.5,822,8.7,69043
"Code Geass","Zero",1,25,2007,24,9.1,1231,8.7,69043
"Code Geass","Majin ga mezameru hi",2,1,2008,24,7.7,735,8.7,69043
"Code Geass","Nihon dokuritsu keikaku",2,2,2008,24,8.1,681,8.7,69043
"Code Geass","Toraware no gakuen",2,3,2008,24,8,652,8.7,69043
"Code Geass","Gyakushû no shokeidai",2,4,2008,24,8.3,675,8.7,69043
"Code Geass","Naito obu raunzu",2,5,2008,24,7.8,649,8.7,69043
"Code Geass","Taiheiyô kishû sakusen",2,6,2008,24,8.5,690,8.7,69043
"Code Geass","Suterareta kamen",2,7,2008,24,8.2,662,8.7,69043
"Code Geass","Hyakuman no kiseki",2,8,2008,24,8.6,754,8.7,69043
"Code Geass","Kinshijô no hanayome",2,9,2008,24,8,644,8.7,69043
"Code Geass","Shinko kagayaku koku",2,10,2008,24,8,640,8.7,69043
"Code Geass","Omoi no chikara",2,11,2008,24,8,641,8.7,69043
"Code Geass","Rabu atakku!",2,12,2008,24,7.2,682,8.7,69043
"Code Geass","Kako kara no kikaku",2,13,2008,24,9.2,974,8.7,69043
"Code Geass","Giasu gari",2,14,2008,24,8.7,724,8.7,69043
"Code Geass","C no sekai",2,15,2008,24,8.9,777,8.7,69043
"Code Geass","Chôgasshûkoku ketsugi daiichigô",2,16,2008,24,8.5,686,8.7,69043
"Code Geass","Tsuchi no aji",2,17,2008,24,8.5,698,8.7,69043
"Code Geass","Dainiji Tôkyô taisen",2,18,2008,24,9.2,856,8.7,69043
"Code Geass","Uragiri",2,19,2008,24,9.4,1195,8.7,69043
"Code Geass","Kôtei shikkaku",2,20,2008,24,8.7,733,8.7,69043
"Code Geass","Ragunareku no setsuzoku",2,21,2008,24,9.2,970,8.7,69043
"Code Geass","Kôtei Rurûshu",2,22,2008,24,8.8,809,8.7,69043
"Code Geass","Shunaizeru no kamen",2,23,2008,24,8.9,813,8.7,69043
"Code Geass","Damokuresu no sora",2,24,2008,24,9.2,963,8.7,69043
"Code Geass","Re;",2,25,2008,24,9.9,7723,8.7,69043
"Heartstopper","Meet",1,1,2022,25,8.3,3003,8.7,52927
"Heartstopper","Crush",1,2,2022,30,8.8,2677,8.7,52927
"Heartstopper","Kiss",1,3,2022,27,9.1,2801,8.7,52927
"Heartstopper","Secret",1,4,2022,29,8.4,2451,8.7,52927
"Heartstopper","Friend",1,5,2022,27,8.9,2438,8.7,52927
"Heartstopper","Girls",1,6,2022,29,8.8,2401,8.7,52927
"Heartstopper","Bully",1,7,2022,26,8.7,2366,8.7,52927
"Heartstopper","Boyfriend",1,8,2022,33,9.3,3103,8.7,52927
"Ted Lasso","Pilot",1,1,2020,31,7.8,5976,8.8,213666
"Ted Lasso","Biscuits",1,2,2020,30,8.1,5419,8.8,213666
"Ted Lasso","Trent Crimm: The Independent",1,3,2020,31,8.5,5410,8.8,213666
"Ted Lasso","For the Children",1,4,2020,34,8.3,5247,8.8,213666
"Ted Lasso","Tan Lines",1,5,2020,31,8.9,5589,8.8,213666
"Ted Lasso","Two Aces",1,6,2020,32,8.5,4997,8.8,213666
"Ted Lasso","Make Rebecca Great Again",1,7,2020,32,9,5876,8.8,213666
"Ted Lasso","The Diamond Dogs",1,8,2020,30,8.7,5011,8.8,213666
"Ted Lasso","All Apologies",1,9,2020,31,8.6,4671,8.8,213666
"Ted Lasso","The Hope That Kills You",1,10,2020,34,9.1,5788,8.8,213666
"Ted Lasso","Goodbye Earl",2,1,2021,34,7.7,4964,8.8,213666
"Ted Lasso","Lavender",2,2,2021,33,8,4436,8.8,213666
"Ted Lasso","Do the Right-est Thing",2,3,2021,36,8.5,5046,8.8,213666
"Ted Lasso","Carol of the Bells",2,4,2021,30,8.6,6246,8.8,213666
"Ted Lasso","Rainbow",2,5,2021,38,8.9,5645,8.8,213666
"Ted Lasso","The Signal",2,6,2021,35,8.6,4437,8.8,213666
"Ted Lasso","Headspace",2,7,2021,35,7.7,4133,8.8,213666
"Ted Lasso","Man City",2,8,2021,45,9,5937,8.8,213666
"Ted Lasso","Beard After Hours",2,9,2021,43,6.8,10593,8.8,213666
"Ted Lasso","No Weddings and a Funeral",2,10,2021,46,8.5,5332,8.8,213666
"Ted Lasso","Midnight Train to Royston",2,11,2021,42,8.2,3968,8.8,213666
"Ted Lasso","Inverting the Pyramid of Success",2,12,2021,49,8.8,4747,8.8,213666
"Severance","Good News About Hell",1,1,2022,57,8.1,5073,8.7,116537
"Severance","Half Loop",1,2,2022,53,8,4262,8.7,116537
"Severance","In Perpetuity",1,3,2022,56,7.7,3981,8.7,116537
"Severance","The You You Are",1,4,2022,46,8.2,3987,8.7,116537
"Severance","The Grim Barbarity of Optics and Design",1,5,2022,43,7.7,3767,8.7,116537
"Severance","Hide and Seek",1,6,2022,40,7.9,3711,8.7,116537
"Severance","Defiant Jazz",1,7,2022,49,8.8,4822,8.7,116537
"Severance","What's for Dinner?",1,8,2022,46,8.9,4627,8.7,116537
"Severance","The We We Are",1,9,2022,40,9.7,10995,8.7,116537
"Panchayat","Gram Panchayat Phulera",1,1,2020,35,8.3,1051,8.9,71031
"Panchayat","Bhootha Ped",1,2,2020,32,8.1,849,8.9,71031
"Panchayat","Chakke Wali Kursi",1,3,2020,30,8.6,909,8.9,71031
"Panchayat","Hamara Neta Kaisa Ho?",1,4,2020,24,8.2,809,8.9,71031
"Panchayat","Computer Nahi Monitor",1,5,2020,33,8.9,989,8.9,71031
"Panchayat","Bahot Hua Samman",1,6,2020,23,8.2,836,8.9,71031
"Panchayat","Ladka Tez Hai Lekin..",1,7,2020,30,8.2,779,8.9,71031
"Panchayat","Jab Jaago Tabhi Savera",1,8,2020,35,8.7,909,8.9,71031
"Panchayat","Naach",2,1,2022,NA,8.6,1463,8.9,71031
"Panchayat","Bol Chaal Band",2,2,2022,NA,8.6,1191,8.9,71031
"Panchayat","Kranti",2,3,2022,NA,8.8,1173,8.9,71031
"Panchayat","Tension",2,4,2022,NA,8.6,1134,8.9,71031
"Panchayat","Jaise Ko Taisa",2,5,2022,NA,8.7,1123,8.9,71031
"Panchayat","Aukaat",2,6,2022,NA,8.7,1128,8.9,71031
"Panchayat","Dost Yaar",2,7,2022,NA,8.8,1305,8.9,71031
"Panchayat","Parivaar",2,8,2022,NA,9.6,3253,8.9,71031
"Scam 1992: The Harshad Mehta Story","Risk Se Ishq",1,1,2020,NA,8.9,2593,9.3,144425
"Scam 1992: The Harshad Mehta Story","Cobra Killer",1,2,2020,NA,8.8,1970,9.3,144425
"Scam 1992: The Harshad Mehta Story","Paise Ki Dukaan",1,3,2020,NA,8.9,2037,9.3,144425
"Scam 1992: The Harshad Mehta Story","Harshad Mehta Is A Liar",1,4,2020,NA,9,1826,9.3,144425
"Scam 1992: The Harshad Mehta Story","Kundali Mein Shani",1,5,2020,NA,9,1669,9.3,144425
"Scam 1992: The Harshad Mehta Story","Stop Press",1,6,2020,NA,9,1635,9.3,144425
"Scam 1992: The Harshad Mehta Story","Dalal Street Ka Dariya",1,7,2020,NA,8.8,1623,9.3,144425
"Scam 1992: The Harshad Mehta Story","Matador",1,8,2020,NA,9.2,1709,9.3,144425
"Scam 1992: The Harshad Mehta Story","Ek Crore Ka Suitcase",1,9,2020,NA,9.3,1883,9.3,144425
"Scam 1992: The Harshad Mehta Story","Main History Banana Chahta Hoon",1,10,2020,NA,9.3,2096,9.3,144425
"Mumbai Diaries 26/11","Diagnosis",1,1,2021,NA,8.1,309,8.7,28948
"Mumbai Diaries 26/11","Complications",1,2,2021,NA,8.3,238,8.7,28948
"Mumbai Diaries 26/11","Malignant",1,3,2021,NA,7.9,165,8.7,28948
"Mumbai Diaries 26/11","Anatomy",1,4,2021,NA,7.7,153,8.7,28948
"Mumbai Diaries 26/11","Side Effects",1,5,2021,NA,7.6,153,8.7,28948
"Mumbai Diaries 26/11","Relapse",1,6,2021,NA,7.6,157,8.7,28948
"Mumbai Diaries 26/11","Remission",1,7,2021,NA,7.6,153,8.7,28948
"Mumbai Diaries 26/11","Recovery",1,8,2021,NA,8.1,234,8.7,28948
"Undercover","Episode #1.1",1,1,2021,NA,8.3,10,7.7,203
"1883","1883",1,1,2021,67,8.7,3480,8.8,68917
"1883","Behind Us, a Cliff",1,2,2021,60,8.9,3018,8.8,68917
"1883","River",1,3,2021,44,8.4,2460,8.8,68917
"1883","The Crossing",1,4,2022,55,8.3,2403,8.8,68917
"1883","The Fangs of Freedom",1,5,2022,56,9.1,2845,8.8,68917
"1883","Boring the Devil",1,6,2022,51,8.2,2132,8.8,68917
"1883","Lightning Yellow Hair",1,7,2022,53,8.7,2460,8.8,68917
"1883","The Weep of Surrender",1,8,2022,55,7.6,2250,8.8,68917
"1883","Racing Clouds",1,9,2022,56,9.2,2476,8.8,68917
"1883","This Is Not Your Heaven",1,10,2022,65,9,2347,8.8,68917
"Aspirants","UPSC - Optional Me Kya Hai?",1,1,2021,46,9.2,7878,9.2,297312
"Aspirants","Teacher Sahi Hona Chahiye",1,2,2021,38,9.2,6996,9.2,297312
"Aspirants","Positive Approach Rakh Yaar",1,3,2021,45,9.3,6136,9.2,297312
"Aspirants","Plan B Kya Hai?",1,4,2021,49,9.5,6489,9.2,297312
